Time:256Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
5.77734375,369,4147.4360351562,4118.0771484375,4151.794921875,4157.9487304688,4198.205078125,4151.41015625,4135.5126953125,4135.2563476562,4135.1284179688,4145.2563476562,4146.9228515625,4165.1284179688,4133.9741210938,4184.1025390625,,,
8.0390625,514,4144.4873046875,4126.9228515625,4216.9228515625,4150.5126953125,4136.9228515625,4152.9487304688,4117.8203125,4124.2309570312,4124.615234375,4135.6411132812,4137.0512695312,4154.1025390625,4163.4614257812,4141.0258789062,,,
4.98046875,318,4158.0771484375,4140.0,4169.4873046875,4171.5385742188,4157.6923828125,4155.5126953125,4162.4360351562,4169.3588867188,4155.5126953125,4150.7690429688,4140.1284179688,4153.4614257812,4169.4873046875,4149.3588867188,,,
10.1015625,646,4162.8203125,4179.3588867188,4187.6923828125,4188.58984375,4158.205078125,4158.58984375,4165.8974609375,4182.1796875,4168.3334960938,4165.0,4150.2563476562,4150.384765625,4132.1796875,4182.0512695312,,,
18.0546875,1155,4180.384765625,4174.615234375,4152.4360351562,4200.0,4180.6411132812,4167.0512695312,4179.4873046875,4153.7177734375,4168.9741210938,4177.8203125,4168.3334960938,4185.1284179688,4176.5385742188,4173.9741210938,,,
0.37109375,23,4157.9487304688,4170.7690429688,4246.2822265625,4067.3076171875,4135.8974609375,4155.7690429688,4146.1538085938,4154.3588867188,4157.9487304688,4154.7436523438,4186.794921875,4191.41015625,4085.8974609375,4234.615234375,,,
2.10546875,134,4155.384765625,4171.0258789062,4153.8461914062,4178.8461914062,4140.5126953125,4153.3334960938,4145.7690429688,4127.1796875,4136.5385742188,4123.3334960938,4083.9743652344,4122.6923828125,4139.2309570312,4139.3588867188,,,
17.640625,1129,4147.6923828125,4167.4360351562,4075.5129394531,4181.794921875,4167.1796875,4155.8974609375,4182.9487304688,4150.0,4136.1538085938,4135.5126953125,4088.9743652344,4129.2309570312,4106.9228515625,4148.4614257812,,,
14.24609375,911,4174.615234375,4155.8974609375,4158.4614257812,4187.9487304688,4201.6665039062,4157.5639648438,4176.2822265625,4180.2563476562,4182.1796875,4187.6923828125,4172.4360351562,4185.6411132812,4145.6411132812,4177.9487304688,,,
18.0,1152,4170.384765625,4153.9741210938,4124.2309570312,4200.5126953125,4175.1284179688,4165.1284179688,4183.3334960938,4155.6411132812,4166.41015625,4168.9741210938,4163.8461914062,4178.0771484375,4163.9741210938,4170.7690429688,,,
18.33203125,1173,4180.6411132812,4170.6411132812,4165.8974609375,4181.0258789062,4175.1284179688,4162.5639648438,4180.384765625,4169.4873046875,4181.6665039062,4185.1284179688,4171.0258789062,4173.8461914062,4160.8974609375,4180.7690429688,,,
1.88671875,120,4146.9228515625,4148.205078125,4196.41015625,4167.5639648438,4151.1538085938,4154.615234375,4153.4614257812,4153.3334960938,4153.0771484375,4145.7690429688,4151.1538085938,4163.4614257812,4103.9741210938,4152.6923828125,,,
14.3828125,920,4172.8203125,4164.615234375,4113.4614257812,4227.0512695312,4177.3076171875,4166.2822265625,4163.7177734375,4141.9228515625,4169.7436523438,4159.8715820312,4141.1538085938,4176.2822265625,4163.8461914062,4096.9228515625,,,
14.19921875,908,4149.7436523438,4160.7690429688,4076.41015625,4156.0258789062,4139.1025390625,4159.1025390625,4138.4614257812,4152.5639648438,4140.1284179688,4150.5126953125,4134.7436523438,4149.1025390625,4115.6411132812,4152.5639648438,,,
18.9375,1212,4172.5639648438,4122.6923828125,4230.8974609375,4091.6667480469,4156.5385742188,4163.4614257812,4141.5385742188,4188.8461914062,4197.9487304688,4212.3076171875,4283.8461914062,4217.9487304688,4205.6411132812,4217.3076171875,,,
10.234375,655,4149.3588867188,4159.1025390625,4233.8461914062,4183.7177734375,4170.8974609375,4163.58984375,4162.9487304688,4194.8715820312,4169.2309570312,4166.41015625,4139.4873046875,4145.8974609375,4230.6411132812,4193.9741210938,,,
17.078125,1093,4167.8203125,4153.9741210938,4136.794921875,4169.615234375,4161.41015625,4154.615234375,4393.7177734375,4166.41015625,4159.1025390625,4158.9741210938,4154.1025390625,4142.0512695312,4141.9228515625,4201.0258789062,,,
1.91015625,122,4154.3588867188,4164.615234375,4162.5639648438,4229.3588867188,4166.6665039062,4157.4360351562,4152.1796875,4135.2563476562,4133.58984375,4120.5126953125,4064.8718261719,4118.3334960938,4118.7177734375,4136.41015625,,,
19.68359375,1259,4137.6923828125,4116.5385742188,4115.2563476562,4151.41015625,4127.6923828125,4152.9487304688,4090.2563476562,4136.1538085938,4124.8715820312,4123.3334960938,4126.1538085938,4125.2563476562,4107.4360351562,4154.1025390625,,,
0.5390625,34,4174.2309570312,4115.8974609375,4250.0,4125.5126953125,4171.5385742188,4159.2309570312,4198.58984375,4194.615234375,4211.0258789062,4216.1538085938,4256.5385742188,4219.2309570312,4202.9487304688,4189.7436523438,,,
11.65625,746,4173.9741210938,4171.2822265625,4308.3334960938,4127.6923828125,4154.7436523438,4156.1538085938,4166.41015625,4185.384765625,4180.5126953125,4185.7690429688,4195.5126953125,4180.8974609375,4196.1538085938,4165.6411132812,,,
6.71875,430,4163.205078125,4170.1284179688,4144.4873046875,4181.5385742188,4170.2563476562,4156.1538085938,4162.3076171875,4157.6923828125,4168.9741210938,4169.3588867188,4137.3076171875,4161.1538085938,4202.4360351562,4173.58984375,,,
4.984375,319,4155.6411132812,4140.1284179688,4145.6411132812,4168.7177734375,4158.3334960938,4154.615234375,4157.4360351562,4163.7177734375,4154.7436523438,4150.7690429688,4140.2563476562,4153.8461914062,4171.0258789062,4153.4614257812,,,
12.02734375,769,4156.41015625,4164.7436523438,4200.2563476562,4138.3334960938,4138.0771484375,4157.4360351562,4154.2309570312,4141.1538085938,4141.5385742188,4145.8974609375,4151.41015625,4146.6665039062,4128.205078125,4135.0,,,
7.9921875,511,4130.7690429688,4146.6665039062,4153.3334960938,4122.3076171875,4123.9741210938,4155.2563476562,4119.615234375,4121.1538085938,4118.3334960938,4119.615234375,4104.3588867188,4120.6411132812,4138.4614257812,4118.8461914062,,,
5.0625,324,4156.1538085938,4123.8461914062,4126.41015625,4167.1796875,4170.2563476562,4161.0258789062,4171.2822265625,4172.8203125,4173.7177734375,4158.3334960938,4155.0,4143.8461914062,4148.7177734375,4145.5126953125,,,
7.33984375,469,4133.3334960938,4146.41015625,4115.8974609375,4127.1796875,4130.6411132812,4155.0,4141.1538085938,4145.8974609375,4148.205078125,4136.5385742188,4139.3588867188,4119.2309570312,4148.8461914062,4128.205078125,,,
10.45703125,669,4181.2822265625,4256.5385742188,4263.58984375,4194.8715820312,4172.8203125,4167.4360351562,4201.1538085938,4177.1796875,4190.6411132812,4180.0,4172.5639648438,4185.8974609375,4153.8461914062,4187.3076171875,,,
19.94921875,1276,4142.3076171875,4119.4873046875,4126.0258789062,4090.0,4136.794921875,4154.2309570312,4167.8203125,4154.3588867188,4152.4360351562,4156.0258789062,4154.4873046875,4157.6923828125,4093.4614257812,4132.1796875,,,
6.1640625,394,4163.9741210938,4172.5639648438,4161.0258789062,4175.2563476562,4189.4873046875,4169.2309570312,4154.615234375,4150.8974609375,4159.615234375,4161.2822265625,4147.9487304688,4159.8715820312,4183.9741210938,4198.205078125,,,
17.6015625,1126,4141.6665039062,4128.205078125,4110.7690429688,4163.205078125,4121.9228515625,4155.2563476562,4122.3076171875,4130.6411132812,4124.8715820312,4121.41015625,4110.5126953125,4126.2822265625,4106.0258789062,4138.4614257812,,,
14.265625,913,4130.8974609375,4091.9230957031,4140.1284179688,4059.3588867188,4122.5639648438,4154.1025390625,4110.0,4137.0512695312,4147.9487304688,4155.5126953125,4228.9741210938,4139.4873046875,4141.2822265625,4170.5126953125,,,
9.16796875,586,4131.6665039062,4163.8461914062,4146.794921875,4153.58984375,4145.6411132812,4155.1284179688,4120.7690429688,4135.8974609375,4122.6923828125,4134.1025390625,4103.0771484375,4125.5126953125,4138.3334960938,4140.5126953125,,,
5.9296875,379,4146.5385742188,4143.9741210938,4217.0512695312,4175.8974609375,4157.8203125,4156.2822265625,4166.5385742188,4168.4614257812,4165.5126953125,4155.2563476562,4143.8461914062,4150.0,4104.2309570312,4146.794921875,,,
18.91796875,1210,4165.7690429688,4103.3334960938,4212.6923828125,4078.58984375,4152.8203125,4157.9487304688,4120.6411132812,4176.9228515625,4181.9228515625,4197.9487304688,4279.1025390625,4200.8974609375,4197.1796875,4211.6665039062,,,
2.2109375,141,4162.0512695312,4209.8715820312,4208.58984375,4195.7690429688,4175.7690429688,4169.615234375,4167.3076171875,4141.9228515625,4158.7177734375,4154.615234375,4125.6411132812,4150.384765625,4171.6665039062,4184.615234375,,,
19.88671875,1272,4148.3334960938,4137.1796875,4172.1796875,4123.0771484375,4137.9487304688,4156.794921875,4150.8974609375,4165.6411132812,4153.9741210938,4152.6923828125,4148.9741210938,4151.2822265625,4118.3334960938,4147.0512695312,,,
18.65234375,1193,4148.3334960938,4174.4873046875,4168.7177734375,4142.1796875,4156.2822265625,4160.0,4099.2309570312,4152.8203125,4142.4360351562,4147.3076171875,4160.0,4150.2563476562,4153.58984375,4166.2822265625,,,
19.625,1256,4134.4873046875,4113.8461914062,4128.3334960938,4060.6411132812,4119.8715820312,4159.615234375,4141.2822265625,4152.9487304688,4141.41015625,4150.7690429688,4187.9487304688,4152.1796875,4176.41015625,4138.9741210938,,,
4.0625,260,4148.9741210938,4162.4360351562,4265.1284179688,4235.1284179688,4149.7436523438,4152.6923828125,4138.0771484375,4115.2563476562,4117.8203125,4119.3588867188,4081.1538085938,4133.3334960938,4047.5642089844,4149.3588867188,,,
5.5234375,353,4175.384765625,4175.7690429688,4206.1538085938,4122.3076171875,4175.1284179688,4170.384765625,4184.1025390625,4168.0771484375,4190.8974609375,4190.2563476562,4263.9741210938,4202.4360351562,4289.1025390625,4186.1538085938,,,
1.94921875,124,4160.2563476562,4150.6411132812,4215.1284179688,4168.7177734375,4155.2563476562,4158.8461914062,4155.8974609375,4167.4360351562,4158.3334960938,4154.2309570312,4168.3334960938,4168.205078125,4153.3334960938,4150.0,,,
2.609375,167,4132.6923828125,4154.2309570312,4109.3588867188,4091.794921875,4120.1284179688,4158.7177734375,4128.0771484375,4140.0,4132.5639648438,4128.0771484375,4153.58984375,4136.0258789062,4087.3076171875,4122.8203125,,,
18.34375,1174,4161.2822265625,4182.4360351562,4144.615234375,4180.0,4170.8974609375,4163.9741210938,4166.794921875,4167.3076171875,4165.2563476562,4168.8461914062,4163.0771484375,4168.205078125,4146.41015625,4158.0771484375,,,
13.640625,873,4153.9741210938,4118.205078125,4160.384765625,4122.4360351562,4158.205078125,4156.41015625,4158.205078125,4136.41015625,4169.615234375,4168.58984375,4204.615234375,4156.41015625,4142.5639648438,4150.6411132812,,,
11.84765625,758,4150.2563476562,4107.4360351562,4204.8715820312,4123.8461914062,4136.5385742188,4164.3588867188,4152.1796875,4145.0,4135.2563476562,4147.3076171875,4154.3588867188,4143.9741210938,4133.4614257812,4136.794921875,,,
6.55859375,419,4155.6411132812,4220.0,4193.205078125,4162.5639648438,4156.5385742188,4166.5385742188,4152.0512695312,4154.3588867188,4145.2563476562,4151.5385742188,4145.1284179688,4153.3334960938,4110.7690429688,4145.6411132812,,,
17.97265625,1150,4184.3588867188,4193.7177734375,4171.9228515625,4187.5639648438,4186.41015625,4165.7690429688,4167.9487304688,4173.205078125,4172.6923828125,4166.0258789062,4160.8974609375,4170.7690429688,4209.3588867188,4192.4360351562,,,
14.17578125,907,4160.8974609375,4165.2563476562,4148.58984375,4166.41015625,4167.5639648438,4154.615234375,4157.8203125,4133.3334960938,4170.384765625,4172.9487304688,4170.8974609375,4169.1025390625,4168.205078125,4125.384765625,,,
9.70703125,621,4178.0771484375,4233.58984375,3910.2563476562,4191.0258789062,4194.1025390625,4162.5639648438,4171.0258789062,4177.0512695312,4177.0512695312,4178.205078125,4176.41015625,4173.205078125,4154.8715820312,4171.0258789062,,,
5.8828125,376,4162.0512695312,4153.0771484375,4243.8461914062,4184.3588867188,4168.7177734375,4165.5126953125,4182.4360351562,4185.8974609375,4176.9228515625,4171.1538085938,4153.58984375,4186.9228515625,4122.1796875,4167.6923828125,,,
5.4375,348,4157.5639648438,4126.2822265625,4200.2563476562,4113.7177734375,4172.0512695312,4167.8203125,4174.3588867188,4172.1796875,4186.9228515625,4191.794921875,4207.3076171875,4175.5126953125,4165.8974609375,4174.2309570312,,,
1.18359375,75,4151.0258789062,4139.3588867188,4156.41015625,4170.384765625,4142.3076171875,4156.0258789062,4124.2309570312,4131.6665039062,4140.8974609375,4146.41015625,4159.7436523438,4138.8461914062,4160.1284179688,4171.41015625,,,
12.578125,805,4165.0,4234.4873046875,4360.0,4186.6665039062,4166.0258789062,4157.0512695312,4183.8461914062,4161.9228515625,4158.58984375,4160.384765625,4122.0512695312,4155.7690429688,4135.8974609375,4169.1025390625,,,
16.63671875,1064,4176.794921875,4158.4614257812,4241.5385742188,4127.0512695312,4159.8715820312,4155.2563476562,4178.3334960938,4183.58984375,4186.41015625,4194.7436523438,4217.6923828125,4188.9741210938,4196.2822265625,4235.1284179688,,,
6.96875,446,4181.794921875,4175.384765625,4234.4873046875,4178.3334960938,4169.615234375,4163.0771484375,4178.8461914062,4170.0,4165.2563476562,4173.8461914062,4168.0771484375,4173.9741210938,4140.1284179688,4187.4360351562,,,
6.65234375,425,4179.615234375,4203.9741210938,4189.615234375,4201.2822265625,4193.58984375,4167.3076171875,4190.6411132812,4180.384765625,4193.3334960938,4194.615234375,4176.2822265625,4199.2309570312,4175.0,4179.3588867188,,,
16.03515625,1026,4159.3588867188,4098.3334960938,4148.7177734375,4127.1796875,4156.2822265625,4171.6665039062,4154.4873046875,4163.7177734375,4170.1284179688,4173.7177734375,4203.4614257812,4167.4360351562,4139.615234375,4166.794921875,,,
3.15625,202,4165.6411132812,4156.41015625,4057.6923828125,4069.6154785156,4138.3334960938,4156.6665039062,4172.4360351562,4177.4360351562,4200.6411132812,4196.0258789062,4258.58984375,4182.8203125,4260.7690429688,4169.8715820312,,,
7.6796875,491,4147.0512695312,4128.58984375,4086.1538085938,4138.4614257812,4151.6665039062,4155.1284179688,4155.5126953125,4153.58984375,4156.0258789062,4153.9741210938,4160.1284179688,4126.5385742188,4208.0771484375,4135.6411132812,,,
1.375,88,4193.8461914062,4147.8203125,4211.6665039062,4186.1538085938,4187.8203125,4168.4614257812,4193.205078125,4194.1025390625,4196.6665039062,4195.0,4199.3588867188,4203.3334960938,4232.0512695312,4219.1025390625,,,
15.18359375,971,4180.5126953125,4193.4614257812,4203.8461914062,4158.9741210938,4186.41015625,4168.7177734375,4187.1796875,4187.0512695312,4187.9487304688,4186.2822265625,4190.1284179688,4171.1538085938,4200.384765625,4185.8974609375,,,
15.10546875,966,4138.7177734375,4163.3334960938,4070.0,4147.9487304688,4133.205078125,4153.7177734375,4148.58984375,4123.205078125,4135.0,4119.3588867188,4105.5126953125,4118.4614257812,4102.1796875,4070.3845214844,,,
4.0703125,260,4153.58984375,4157.8203125,4148.58984375,4172.1796875,4161.1538085938,4157.3076171875,4166.5385742188,4162.6923828125,4163.3334960938,4152.4360351562,4122.5639648438,4136.9228515625,4116.1538085938,4133.9741210938,,,
16.14453125,1033,4158.3334960938,4160.0,4126.0258789062,4059.3588867188,4146.0258789062,4154.615234375,4164.2309570312,4159.7436523438,4181.2822265625,4199.3588867188,4282.6923828125,4200.2563476562,4201.2822265625,4224.4873046875,,,
8.890625,569,4149.7436523438,4123.205078125,4177.6923828125,4091.5385742188,4155.0,4156.2822265625,4166.6665039062,4216.1538085938,4180.7690429688,4188.58984375,4231.9228515625,4187.4360351562,4215.5126953125,4267.4360351562,,,
11.421875,731,4166.794921875,4143.3334960938,4276.6665039062,4110.1284179688,4147.9487304688,4151.41015625,4150.8974609375,4165.6411132812,4158.58984375,4163.7177734375,4195.7690429688,4178.7177734375,4166.5385742188,4148.7177734375,,,
12.5234375,801,4127.6923828125,4171.5385742188,4222.6923828125,4170.7690429688,4124.2309570312,4155.0,4123.4614257812,4100.6411132812,4087.4357910156,4088.3332519531,4040.7692871094,4092.0512695312,4078.7180175781,4098.205078125,,,
18.2890625,1170,4149.3588867188,4183.4614257812,4164.2309570312,4158.4614257812,4146.1538085938,4158.0771484375,4144.3588867188,4142.0512695312,4136.794921875,4145.6411132812,4137.4360351562,4151.2822265625,4121.794921875,4134.1025390625,,,
16.625,1064,4179.2309570312,4156.0258789062,4108.4614257812,4170.6411132812,4157.0512695312,4163.205078125,4173.205078125,4178.58984375,4177.4360351562,4172.0512695312,4170.6411132812,4166.0258789062,4173.4614257812,4166.0258789062,,,
4.203125,269,4173.58984375,4191.6665039062,4116.41015625,4196.1538085938,4172.6923828125,4162.3076171875,4183.4614257812,4171.9228515625,4182.5639648438,4174.615234375,4174.615234375,4173.9741210938,4167.4360351562,4181.41015625,,,
13.56640625,868,4153.205078125,4131.5385742188,4138.7177734375,4105.6411132812,4151.41015625,4158.0771484375,4152.6923828125,4120.384765625,4164.8715820312,4163.3334960938,4202.1796875,4153.3334960938,4136.0258789062,4143.0771484375,,,
18.4296875,1179,4167.4360351562,4182.0512695312,4188.58984375,4171.41015625,4170.8974609375,4161.0258789062,4171.794921875,4158.4614257812,4154.3588867188,4166.794921875,4161.1538085938,4167.1796875,4166.41015625,4172.8203125,,,
13.53515625,866,4133.3334960938,4120.6411132812,4183.4614257812,4123.7177734375,4138.3334960938,4157.9487304688,4158.7177734375,4124.4873046875,4125.7690429688,4123.3334960938,4136.41015625,4120.5126953125,4096.41015625,4141.9228515625,,,
2.33984375,149,4150.2563476562,4179.8715820312,4142.3076171875,4173.58984375,4156.5385742188,4152.5639648438,4162.3076171875,4137.0512695312,4150.384765625,4140.7690429688,4127.9487304688,4145.384765625,4191.794921875,4146.1538085938,,,
14.81640625,948,4153.3334960938,4186.5385742188,4173.205078125,4171.2822265625,4168.58984375,4158.8461914062,4143.58984375,4161.794921875,4155.8974609375,4142.0512695312,4134.8715820312,4142.0512695312,4155.384765625,4161.2822265625,,,
5.37109375,343,4154.8715820312,4092.1794433594,4182.3076171875,4106.6665039062,4155.8974609375,4157.5639648438,4153.3334960938,4157.1796875,4177.5639648438,4180.8974609375,4210.384765625,4182.3076171875,4137.1796875,4179.615234375,,,
17.5078125,1120,4193.8461914062,4203.9741210938,4168.8461914062,4195.2563476562,4172.5639648438,4168.4614257812,4185.0,4205.384765625,4204.7436523438,4201.0258789062,4172.9487304688,4191.9228515625,4189.4873046875,4183.9741210938,,,
11.62109375,743,4197.0512695312,4192.6923828125,4032.5642089844,4187.6923828125,4205.2563476562,4166.1538085938,4212.0512695312,4215.7690429688,4232.4360351562,4228.3334960938,4242.3076171875,4234.3588867188,4237.6923828125,4213.4614257812,,,
5.95703125,381,4168.7177734375,4170.7690429688,4185.384765625,4193.0771484375,4212.4360351562,4156.5385742188,4153.0771484375,4151.5385742188,4149.615234375,4151.0258789062,4144.8715820312,4208.7177734375,4168.8461914062,4223.0771484375,,,
12.18359375,779,4145.6411132812,4205.1284179688,4204.2309570312,4146.1538085938,4125.0,4156.794921875,4139.8715820312,4131.2822265625,4121.5385742188,4117.6923828125,4103.58984375,4140.7690429688,4103.8461914062,4141.5385742188,,,
